YEAR,CANDIDATE,ONES,TWOS,THREES,FOURS,FIVES,SIXES,SEVENS,EIGHTS,NINES
1992,'Larouche Lyndon Jr.',0.173282108104563,0.09492545762700164,0.05591972412936096,0.04936123796604085,0.04349311876728075,0.03279243081660056,0.030721329922920527,0.03175688036976054,0.025198394206440433
1992,'Hagelin John',0.020189137848746614,0.011062541286984445,0.00647948846809089,0.005689306947592,0.005136179883242779,0.0037533622223697226,0.0036348349942948895,0.0036348349942948895,0.0029631807018708337
1992,'Phillips Howard',0.022075875439604997,0.012108945538159572,0.00712548058743686,0.006294903095649741,0.005595469418355326,0.004152887458935593,0.003978029039611989,0.00402174364444289,0.0032348807574866727
1992,'Fulani Lenora',0.25564827600008005,0.14058153729162914,0.08204758760080846,0.07254207440315383,0.06553801204698725,0.04802785615657081,0.046526985651677975,0.046526985651677975,0.03802205279061856
1992,'Daniels Ron',0.02014962877272167,0.011062541286984445,0.00647948846809089,0.005689306947592,0.005136179883242779,0.0037533622223697226,0.0036348349942948895,0.0036348349942948895,0.0029631807018708337
1992,'Prohibition',0.025554748339897272,0.014211244089269555,0.008730674619865153,0.007583578684408417,0.006627665404861137,0.005289386813494946,0.004907021501676035,0.004970749053645853,0.0035687429103098433
1992,'Unaffiliated',0.025554748339897272,0.014274971641239373,0.008730674619865153,0.007583578684408417,0.006627665404861137,0.005289386813494946,0.004907021501676035,0.004970749053645853,0.0035687429103098433
1992,'Daniels Ronald',0.17928391893554568,0.09886980823651416,0.06064014905172868,0.05229114302286749,0.047018086583586735,0.036911395074965284,0.03383544548538484,0.03427486685532491,0.02548643945652365
1992,'Warren James ""Mac""',0.022119590044435897,0.012152660142990473,0.00712548058743686,0.006294903095649741,0.005639184023186227,0.004152887458935593,0.003978029039611989,0.00402174364444289,0.0032348807574866727
1992,'Blank Vote/Scattering',0.020189137848746614,0.011062541286984445,0.00647948846809089,0.005689306947592,0.005136179883242779,0.0037533622223697226,0.0036348349942948895,0.0036348349942948895,0.0030026897778957784
1992,'Herer Jack',0.01886753880409617,0.010519824118762426,0.00626078601400031,0.0054941591551431294,0.004812713058381191,0.003790543913238283,0.003577592008000177,0.0036627727700954196,0.002768374768095375
1992,'Yiamouyiannis John',0.024133849008137913,0.013295963110964868,0.00804461633604597,0.007094904685262766,0.006201058425702103,0.004916154427583649,0.0045809620802484,0.004636827471470942,0.0034636542557975707
1992,'Brisben J. Quinn',0.06707007276901282,0.036962464952862775,0.021505434154392888,0.019220481775488643,0.01666671146965449,0.012634442565705822,0.011962397748381044,0.012096806711846,0.009811854332941756
1992,'Dodge Earl',0.08193183692231037,0.04543971255434344,0.026842764559129522,0.023509349352440236,0.0205268199569814,0.016316190222215983,0.015088089882909404,0.015438975694139856,0.012105560487450569
1992,'Halyard Helen',0.010339972203721782,0.005754826158632485,0.003392072329275245,0.003017774692941425,0.002620083454336741,0.0020820306021068747,0.001941668988481692,0.002011849795294283,0.0015205841476061443
1992,'Bradford Drew',0.013727743260694928,0.00759661609633227,0.004516098545457373,0.004007663609876079,0.003469320736907651,0.002751530239616413,0.0025720826152936032,0.002631898490067873,0.0020337397423251745
1992,'Haylard Helen',0.013817467072856334,0.007686339908493675,0.004546006482844508,0.004007663609876079,0.003469320736907651,0.002751530239616413,0.0025720826152936032,0.002631898490067873,0.0020337397423251745
1992,'La Riva Gloria Estella',0.08175639401669514,0.04543971255434344,0.026842764559129522,0.023509349352440236,0.0205268199569814,0.016316190222215983,0.015088089882909404,0.015438975694139856,0.012105560487450569
1992,'Hem Roland',0.020189137848746614,0.011062541286984445,0.00647948846809089,0.0057288160236169455,0.005136179883242779,0.0037533622223697226,0.0036348349942948895,0.0036348349942948895,0.0030026897778957784
1996,'Dole Robert',0.2873739784753109,0.16921033601013372,0.09453091397214174,0.08413251343520615,0.07231614918868844,0.05530058467370292,0.05482793010384221,0.051519348114817246,0.04064829300802095
1996,'Clinton Bill',0.2873739784753109,0.16921033601013372,0.09453091397214174,0.08413251343520615,0.07231614918868844,0.05530058467370292,0.05530058467370292,0.051519348114817246,0.04064829300802095
1996,'Browne Harry',0.2878466330451716,0.16968299057999442,0.09453091397214174,0.08413251343520615,0.07231614918868844,0.05530058467370292,0.05530058467370292,0.051519348114817246,0.04064829300802095
1996,'Hagelin John',0.2878466330451716,0.16968299057999442,0.09453091397214174,0.08413251343520615,0.07278880375854914,0.05530058467370292,0.05530058467370292,0.051519348114817246,0.04064829300802095
1996,'Perot Ross',0.2873739784753109,0.16968299057999442,0.09453091397214174,0.08413251343520615,0.07231614918868844,0.05530058467370292,0.05530058467370292,0.051519348114817246,0.04064829300802095
1996,'Nader Ralph',0.23138027231678204,0.1361970833704135,0.07622393586355529,0.06732469462060213,0.0591993004422536,0.04488312974706809,0.04372235915016116,0.041013894424044975,0.03288850024569644
1996,'Phillips Howard',0.027639038707859005,0.016255579602480502,0.009106767284302802,0.008105022883029493,0.006966676972491643,0.005327458861317139,0.005236391188474111,0.004963188169945027,0.0039159099322502045
1996,'Other',0.042315062129833936,0.024677737777261642,0.014008245267680873,0.012121124143537335,0.010814655672976426,0.008274300313552432,0.008129137150156776,0.007548484496574149,0.006096852862617582
1996,'Forbes Ralph',0.05824065718079031,0.03211717794047465,0.018885805338236857,0.016624032243837232,0.014927702423037516,0.011308865471998119,0.010856510853118194,0.010630333543678231,0.008820915068158533
1996,'Collins Charles',0.03422250053286485,0.01919637360644257,0.011120657813387419,0.009796769978460344,0.008870048494011393,0.006818022349874429,0.006619439174635368,0.0062884672159035995,0.005229356947961941
1996,'Masters Isabell',0.05824065718079031,0.03211717794047465,0.018885805338236857,0.016624032243837232,0.014927702423037516,0.011308865471998119,0.010969599507838174,0.010743422198398212,0.008820915068158533
1996,'Moorehead Monica',0.026887481215367392,0.015750917213622814,0.00878501861492202,0.007897642997253129,0.006788423475167015,0.005191147363363012,0.005013672239829233,0.004747459554528566,0.003815715155976231
1996,'Hollis Mary Cal',0.23176719584908434,0.13658400690271583,0.0766108593958576,0.06809854168520675,0.0591993004422536,0.04488312974706809,0.04372235915016116,0.041013894424044975,0.03288850024569644
1996,'Dodge Earl',0.08968960186530335,0.052882311317565794,0.02944583243819004,0.02614068798084218,0.02283554352349432,0.017427125320561454,0.016976423803650383,0.015774553091887522,0.012769876312480376
1996,'Feinland Marsha',0.005139992947730064,0.0028544426855355307,0.0016767355635313608,0.0014771241869204845,0.0013373962232928712,0.0010080374518849251,0.0009980568830543813,0.0009481540389016624,0.0007784843687824175
1996,'Templin Diane',0.08923890034839227,0.05258184363962508,0.02944583243819004,0.02614068798084218,0.02283554352349432,0.017427125320561454,0.016976423803650383,0.015774553091887522,0.012769876312480376
1996,'Harris James',0.026887481215367392,0.015750917213622814,0.00878501861492202,0.007897642997253129,0.006788423475167015,0.005191147363363012,0.005058041020712678,0.004747459554528566,0.003815715155976231
1996,'Scattering',0.027639038707859005,0.016301113438902014,0.009106767284302802,0.008105022883029493,0.006966676972491643,0.005327458861317139,0.005281925024895625,0.004963188169945027,0.0039159099322502045
1996,'White Jerome ""Jerry""',0.02508561034658279,0.01464087440227832,0.008437887116577848,0.007206411699563784,0.006431038288851225,0.00510834247057686,0.004880291467426107,0.004561020063015053,0.0037856466523024943
1996,'Peron Dennis',0.23176719584908434,0.1361970833704135,0.07622393586355529,0.06809854168520675,0.0591993004422536,0.04488312974706809,0.04372235915016116,0.041013894424044975,0.03288850024569644
1996,'Birrenback John',0.02508561034658279,0.01464087440227832,0.008392276915947698,0.007206411699563784,0.006431038288851225,0.005062732269946709,0.004880291467426107,0.004561020063015053,0.0037856466523024943
1996,'None Of The Above',0.12061712892463368,0.07086256324322229,0.04027750555161875,0.034462036835609625,0.0308004454218261,0.024123425784926735,0.023261874864036497,0.021754160752478574,0.01787718160847249
1996,'Blank Vote/Scattering',0.008836598862982867,0.00517150689169296,0.0029351795871770856,0.0025469283190319683,0.0022518573552416793,0.0017548957320159294,0.0016927755291127108,0.0015685351233062732,0.001288994210241789
1996,'Crane Peter',0.08938913418736263,0.05258184363962508,0.02944583243819004,0.02614068798084218,0.02283554352349432,0.017427125320561454,0.016976423803650383,0.015774553091887522,0.012769876312480376
2000,'Bush George W.',0.33781570796253146,0.200724291850313,0.10995386616508988,0.09217409206179875,0.08094476104919383,0.06269709815371083,0.06690809728343768,0.055210877478640875,0.04772465680357093
2000,'Gore Al',0.33781570796253146,0.200724291850313,0.10995386616508988,0.09217409206179875,0.08094476104919383,0.0631649869459027,0.06690809728343768,0.055210877478640875,0.04772465680357093
2000,'Browne Harry',0.33828359675472336,0.20119218064250488,0.10995386616508988,0.09217409206179875,0.08094476104919383,0.0631649869459027,0.06690809728343768,0.055210877478640875,0.04772465680357093
2000,'Nader Ralph',0.027707152331999413,0.016508844931149652,0.009043306663916475,0.007580984735283173,0.006657412990883192,0.005118126750216559,0.005502948310383217,0.00454089440996657,0.003925179913699917
2000,'Buchanan Patrick ""Pat""',0.33781570796253146,0.20119218064250488,0.10995386616508988,0.09217409206179875,0.08094476104919383,0.0631649869459027,0.06690809728343768,0.055210877478640875,0.04772465680357093
2000,'Hagelin John',0.33828359675472336,0.20119218064250488,0.10995386616508988,0.09264198085399063,0.08094476104919383,0.0631649869459027,0.06737598607562954,0.055210877478640875,0.04772465680357093
2000,'Phillips Howard',0.33828359675472336,0.20119218064250488,0.10995386616508988,0.09217409206179875,0.08094476104919383,0.0631649869459027,0.06737598607562954,0.055210877478640875,0.04772465680357093
2000,'L. Neil Smith',0.03988209000428194,0.02356372257208802,0.013054693945755137,0.011683951081450846,0.010313208217146557,0.007767542897724306,0.007767542897724306,0.007114808200436549,0.00574406533613226
2000,'McReynolds David',0.02878469490434516,0.017206493602038728,0.009286682294558285,0.007919811307480443,0.006954961198954906,0.005346877684745679,0.005748898563297986,0.004743846366917219,0.004060410873378298
2000,'Harris James',0.02878469490434516,0.017206493602038728,0.009326884382413516,0.007919811307480443,0.006954961198954906,0.005346877684745679,0.005748898563297986,0.004743846366917219,0.004060410873378298
2000,'Dodge Earl',0.03560419164702693,0.020960532179298115,0.011485223111944172,0.01062383137854836,0.009130752373995616,0.0068337077516067825,0.007005986098285945,0.006316872711569295,0.005110924284815157
2000,'Moorehead Monica',0.02878469490434516,0.017206493602038728,0.009286682294558285,0.007919811307480443,0.006954961198954906,0.005306675596890449,0.005748898563297986,0.004743846366917219,0.004060410873378298
2000,'Scattering',0.02774563448801608,0.016508844931149652,0.009043306663916475,0.007580984735283173,0.006657412990883192,0.005156608906233224,0.005502948310383217,0.00454089440996657,0.003925179913699917
2000,'Other',0.044851527103230225,0.026793572150330847,0.014733205124026207,0.0127774699305714,0.011017308256462075,0.008605234851201148,0.008931190716776949,0.007692558427588905,0.00632354379217054
2000,'Blank Vote/Scattering',0.009769813145139913,0.005847520514811683,0.003203924016715001,0.002801637593091593,0.0024280859140127136,0.0018533910231221305,0.001839023650849866,0.0016666151835826911,0.001364900365865135
2000,'None Of These Candidates',0.1105958721813641,0.06481508829620003,0.035935454017386854,0.031833233239146344,0.027731012460905837,0.0210033703845914,0.0210033703845914,0.019034304411035957,0.01558843895731393
2000,'Blank Vote',0.1105958721813641,0.06497917712732965,0.03609954284851647,0.03199732207027597,0.027731012460905837,0.021167459215721024,0.0210033703845914,0.019034304411035957,0.01558843895731393
2000,'Over Vote',0.11075996101249372,0.06497917712732965,0.03609954284851647,0.03199732207027597,0.027731012460905837,0.021167459215721024,0.0210033703845914,0.019034304411035957,0.01558843895731393
2000,'Not Designated',0.014610810127949863,0.008740965011044242,0.0047851998235643655,0.00414717318042245,0.0035942167563661237,0.0027647821202816335,0.0027860496750530305,0.0025095714630248675,0.0020416852580541294
2000,'Dennis ""Denny"" Lane',0.23920518640335975,0.14474632018157849,0.07848920178860241,0.06693667858162197,0.058102396129225166,0.04485097245062995,0.04756921320521359,0.040094051130108596,0.034317789526618375
2004,'Bush George W.',0.34035782679477244,0.20093413871016685,0.1123590898093586,0.09185560626750484,0.07996358581322967,0.061510450625561285,0.0643809383214208,0.05371912687965685,0.04879829082961195
2004,'Kerry John',0.34035782679477244,0.20093413871016685,0.1123590898093586,0.09185560626750484,0.07996358581322967,0.061510450625561285,0.06479100799225788,0.05371912687965685,0.04879829082961195
2004,'Other',0.3407678964656095,0.20093413871016685,0.11276915948019568,0.092675745609179,0.07996358581322967,0.061510450625561285,0.06479100799225788,0.05371912687965685,0.04879829082961195
2004,'Nader Ralph',0.34035782679477244,0.20093413871016685,0.11276915948019568,0.09185560626750484,0.07996358581322967,0.061510450625561285,0.06479100799225788,0.05371912687965685,0.04879829082961195
2004,'Peroutka Michael',0.028820419407054848,0.016998451252219243,0.009548512740444142,0.007764724646075456,0.006750413768885419,0.005211459334528121,0.005491269231683994,0.004581887065927409,0.004162172220193601
2004,'Badnarik Michael',0.3407678964656095,0.20093413871016685,0.11276915948019568,0.09185560626750484,0.07996358581322967,0.061510450625561285,0.06479100799225788,0.05371912687965685,0.04879829082961195
2004,'Cobb David',0.02766092972088487,0.016349644828991056,0.009142454455394999,0.007474123350395912,0.006506491309496441,0.005004993314997262,0.005238559669697135,0.004371027495097609,0.0039706280298978285
